feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
router_multivar_missing_or_constant_channel_ratio,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
router_timefreq_dominant_frequency_drift,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
seq_len,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
pred_to_seq_ratio,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
router_freq_spectral_entropy,0.018491052710747406,0.4528301886792453,0.010411423841522712,0.7358490566037735,leave_dataset,Solar5,train_score
d_layers,0.020509524455359286,0.509090909090909,0.008029744455564657,0.7090909090909091,leave_dataset,Solar6,train_score
router_multivar_correlation_condition_number,0.018824761477454745,0.5454545454545454,0.009920352469112268,0.7636363636363637,leave_dataset,Solar6,train_score
input_daily_cycle_energy_ratio,0.018703553242827544,0.5272727272727272,0.010043432390944088,0.7636363636363637,leave_dataset,Solar6,train_score
input_dominant_frequency_energy_ratio,0.01862126585152628,0.5272727272727272,0.010126151450631513,0.7454545454545455,leave_dataset,Solar6,train_score
router_timefreq_dominant_frequency_drift,0.018544321202341455,0.509090909090909,0.010203423110056288,0.7272727272727273,leave_dataset,Solar6,train_score
input_spectral_entropy,0.018544321202341455,0.509090909090909,0.010203423110056288,0.7272727272727273,leave_dataset,Solar6,train_score
seq_len,0.018437493563083322,0.5454545454545454,0.01030762038348369,0.7272727272727273,leave_dataset,Solar6,train_score
input_jump_intensity,0.018437493563083322,0.5454545454545454,0.01030762038348369,0.7272727272727273,leave_dataset,Solar6,train_score
input_turbulence_score,0.018437493563083322,0.5454545454545454,0.01030762038348369,0.7272727272727273,leave_dataset,Solar6,train_score
router_freq_harmonic_energy_ratio,0.01839821990937119,0.509090909090909,0.01035205523136155,0.7272727272727273,leave_dataset,Solar6,train_score
router_freq_seasonal_peak_strength,0.01830759514726698,0.509090909090909,0.010440149165130766,0.6909090909090909,leave_dataset,Solar6,train_score
router_freq_spectral_entropy,0.018165073970052025,0.509090909090909,0.010582670342345722,0.6727272727272727,leave_dataset,Solar6,train_score
router_multivar_missing_or_constant_channel_ratio,0.018117818397418037,0.5272727272727272,0.010629095131858531,0.7090909090909091,leave_dataset,Solar6,train_score
n_heads,0.0181177796342579,0.4727272727272727,0.01063512587230557,0.6909090909090909,leave_dataset,Solar6,train_score
d_model,0.0181177796342579,0.4727272727272727,0.01063512587230557,0.6909090909090909,leave_dataset,Solar6,train_score
train_epochs,0.0181177796342579,0.4727272727272727,0.01063512587230557,0.6909090909090909,leave_dataset,Solar6,train_score
d_ff,0.0181177796342579,0.4727272727272727,0.01063512587230557,0.6909090909090909,leave_dataset,Solar6,train_score
